latitude,longitude,pH
-72.5,230.5,8.065474705931484
-72.5,231.5,8.066576807010275
-72.5,232.5,8.068006807810855
-72.5,233.5,8.069872520407838
-72.5,234.5,8.071868164727803
-72.5,235.5,8.073135016630568
-72.5,236.5,8.07450112546656
-72.5,237.5,8.075331422134779
-72.5,238.5,8.07581560273204
-72.5,239.5,8.076278673193515
-72.5,240.5,8.076855166505625
-72.5,241.5,8.076872203444033
-72.5,242.5,8.076593678735284
-72.5,243.5,8.076466580235454
-72.5,244.5,8.074806898979753
-72.5,245.5,8.073264007552732
-72.5,246.5,8.072581997274044
-72.5,247.5,8.07269139945596
-72.5,248.5,8.073138512797756
-72.5,249.5,8.072622113173727
-72.5,250.5,8.072072240974457
-72.5,251.5,8.071495633404583
-72.5,252.5,8.071256561929781
-72.5,253.5,8.070911507829319
-72.5,254.5,8.070682651121215
-72.5,255.5,8.069545397841596
-72.5,266.5,8.054802179332539
-72.5,267.5,8.069653311179396
-72.5,301.5,8.041577917379142
-72.5,302.5,8.04217037801252
-72.5,303.5,8.042722435779181
-72.5,304.5,8.043139213068967
-72.5,305.5,8.043576572825224
-72.5,306.5,8.04404128546206
-72.5,307.5,8.046092088246672
-72.5,308.5,8.045145731548047
-72.5,309.5,8.044627128596643
-72.5,310.5,8.045024292038608
-72.5,311.5,8.046528312721588
-72.5,312.5,8.046925489527695
-72.5,313.5,8.047925225952445
-72.5,314.5,8.048997817542713
-72.5,315.5,8.049207226273417
-72.5,316.5,8.049854023139366
-72.5,317.5,8.048892596104869
-72.5,318.5,8.049368094169749
-72.5,319.5,8.048918992889982
-72.5,320.5,8.04775489687925
-72.5,321.5,8.04863965584397
-72.5,322.5,8.04924032374113
-72.5,323.5,8.049596501262691
-72.5,324.5,8.0495480374927
-72.5,325.5,8.049412631998171
-72.5,326.5,8.048918510235586
-72.5,327.5,8.046966517423146
-72.5,328.5,8.047596079558474
-72.5,329.5,8.050803878186732
-72.5,330.5,8.04978172935772
-72.5,331.5,8.050197797706963
-72.5,332.5,8.050757390613215
-72.5,333.5,8.052205274464745
-72.5,334.5,8.0474399575571
-72.5,335.5,8.050875143691771
-72.5,336.5,8.04610954542923
-72.5,337.5,8.05078909551753
-72.5,338.5,8.051532745717648
-72.5,339.5,8.053689474428671
-72.5,340.5,8.052717821770438
-72.5,341.5,8.063642585652987
-72.5,342.5,8.062616674758491
-72.5,343.5,8.05916698009979
-71.5,171.5,8.051145804070892
-71.5,172.5,8.052235816922703
-71.5,173.5,8.053696743321424
-71.5,174.5,8.054563938403307
-71.5,175.5,8.054791717752801
-71.5,176.5,8.05436922615291
-71.5,177.5,8.053748563138974
-71.5,178.5,8.053087489501424
-71.5,179.5,8.052620750573512
-71.5,180.5,8.052006053266107
-71.5,181.5,8.051433634648031
-71.5,182.5,8.051062174936995
-71.5,183.5,8.05080174628022
-71.5,184.5,8.050640823008083
-71.5,185.5,8.050765328171634
-71.5,186.5,8.051177264531217
-71.5,187.5,8.051678173940044
-71.5,188.5,8.05206412415
-71.5,189.5,8.05236916194008
-71.5,190.5,8.052494693778863
-71.5,191.5,8.052571054756621
-71.5,192.5,8.052525481593202
-71.5,193.5,8.052351950078581
-71.5,194.5,8.052201386434438
-71.5,195.5,8.052105340493371
-71.5,196.5,8.052159993359675
-71.5,197.5,8.052351132191573
-71.5,198.5,8.052623651890498
-71.5,199.5,8.05273793732994
-71.5,200.5,8.052893946959031
-71.5,201.5,8.052980199997766
-71.5,202.5,8.053030679482516
-71.5,203.5,8.053211264586169
-71.5,204.5,8.053532359612413
-71.5,205.5,8.053836128684418
-71.5,206.5,8.054165830335632
-71.5,207.5,8.054567164214879
-71.5,208.5,8.054923168318394
-71.5,209.5,8.055466645638052
-71.5,210.5,8.056171388240017
-71.5,211.5,8.056788705468966
-71.5,212.5,8.0574538506082
-71.5,213.5,8.058294039592372
-71.5,214.5,8.059066550310765
-71.5,215.5,8.059636593197286
-71.5,216.5,8.060432577838712
-71.5,217.5,8.061556698456993
-71.5,218.5,8.062453296428796
-71.5,219.5,8.063153500870925
-71.5,220.5,8.063681473574336
-71.5,221.5,8.063919994137265
-71.5,222.5,8.064069586657052
-71.5,223.5,8.063954978293275
-71.5,224.5,8.063739068799737
-71.5,225.5,8.063528459843567
-71.5,226.5,8.063397646711936
-71.5,227.5,8.063129012069945
-71.5,228.5,8.062676071471936
-71.5,229.5,8.06235848869096
-71.5,230.5,8.061786524325381
-71.5,231.5,8.062168423830078
