latitude,longitude,pH
-72.5,225.5,8.077418519308585
-72.5,226.5,8.078984527567256
-72.5,227.5,8.07992477355391
-72.5,228.5,8.08096535441157
-72.5,229.5,8.081065140384158
-72.5,230.5,8.081316860335795
-72.5,231.5,8.081192978025868
-72.5,232.5,8.080434056006764
-72.5,233.5,8.0792298078415
-72.5,234.5,8.0784431436775
-72.5,235.5,8.078234962508573
-72.5,236.5,8.078650437874574
-72.5,237.5,8.079157202874216
-72.5,238.5,8.080295489495951
-72.5,239.5,8.081855633234337
-72.5,240.5,8.083154121499751
-72.5,241.5,8.085352597779053
-72.5,242.5,8.086669352008107
-72.5,243.5,8.08706516069131
-72.5,244.5,8.086240033004271
-72.5,245.5,8.085731870608905
-72.5,246.5,8.08430241178427
-72.5,247.5,8.083121454995595
-72.5,248.5,8.082322800431234
-72.5,249.5,8.081664660351555
-72.5,250.5,8.081276915026274
-72.5,251.5,8.081640660913314
-72.5,252.5,8.08367512261656
-72.5,253.5,8.086929472309754
-72.5,254.5,8.091637827261426
-72.5,255.5,8.098196535909256
-72.5,266.5,8.058113904113863
-72.5,267.5,8.058164538320414
-72.5,301.5,8.040702805832334
-72.5,302.5,8.041590626939302
-72.5,303.5,8.042227908512231
-72.5,304.5,8.042798934352962
-72.5,305.5,8.043374310735999
-72.5,306.5,8.04508780098839
-72.5,307.5,8.044704845411667
-72.5,308.5,8.04488375093083
-72.5,309.5,8.043935290187742
-72.5,310.5,8.046039498344138
-72.5,311.5,8.046727610991598
-72.5,312.5,8.046685357192713
-72.5,313.5,8.046570807541004
-72.5,314.5,8.047426855428796
-72.5,315.5,8.048028231489399
-72.5,316.5,8.04872596515733
-72.5,317.5,8.047897087342685
-72.5,318.5,8.047957194101938
-72.5,319.5,8.048584694124967
-72.5,320.5,8.047133997514331
-72.5,321.5,8.047672759194825
-72.5,322.5,8.049164562353537
-72.5,323.5,8.049767188715471
-72.5,324.5,8.049599199998315
-72.5,325.5,8.049751203996948
-72.5,326.5,8.048189203630718
-72.5,327.5,8.04882033010655
-72.5,328.5,8.048586311306297
-72.5,329.5,8.049786852801825
-72.5,330.5,8.04889355297233
-72.5,331.5,8.049928746870892
-72.5,332.5,8.051936968980174
-72.5,333.5,8.053913319691022
-72.5,334.5,8.050419969727956
-72.5,335.5,8.054600881603692
-72.5,336.5,8.053655899977647
-72.5,337.5,8.059685901302876
-72.5,338.5,8.060200281558734
-72.5,339.5,8.054969788929258
-72.5,340.5,8.052244690967944
-72.5,341.5,8.06771881598176
-72.5,342.5,8.068251447546626
-72.5,343.5,8.066295759368376
-71.5,171.5,8.050750663364209
-71.5,172.5,8.050793990609902
-71.5,173.5,8.052216670472662
-71.5,174.5,8.054044473336623
-71.5,175.5,8.055409206592218
-71.5,176.5,8.056746762904682
-71.5,177.5,8.057530793924165
-71.5,178.5,8.058071670990117
-71.5,179.5,8.058728809986428
-71.5,180.5,8.059317904877233
-71.5,181.5,8.059785042112958
-71.5,182.5,8.060240920206382
-71.5,183.5,8.060379679955016
-71.5,184.5,8.059892590169493
-71.5,185.5,8.059023700014466
-71.5,186.5,8.058143950448107
-71.5,187.5,8.057417597073576
-71.5,188.5,8.056940452393915
-71.5,189.5,8.056533791277609
-71.5,190.5,8.05646203006189
-71.5,191.5,8.055888430805192
-71.5,192.5,8.055257185402533
-71.5,193.5,8.054864799164443
-71.5,194.5,8.05492800976063
-71.5,195.5,8.055375977254824
-71.5,196.5,8.055420848242516
-71.5,197.5,8.055686627867575
-71.5,198.5,8.05588527008789
-71.5,199.5,8.056089253078522
-71.5,200.5,8.056306450189739
-71.5,201.5,8.056272913831917
-71.5,202.5,8.056257829410955
-71.5,203.5,8.056217815782368
-71.5,204.5,8.056048429463457
-71.5,205.5,8.056047737405526
-71.5,206.5,8.055836842008317
-71.5,207.5,8.05580190735955
-71.5,208.5,8.055705517427613
-71.5,209.5,8.055609564611641
-71.5,210.5,8.055712326000094
-71.5,211.5,8.055775331645705
-71.5,212.5,8.056051544645543
-71.5,213.5,8.05652906359248
-71.5,214.5,8.057336301675209
-71.5,215.5,8.058381558871229
-71.5,216.5,8.059543825039539
-71.5,217.5,8.060645171272798
-71.5,218.5,8.061973301266171
-71.5,219.5,8.063602764199366
-71.5,220.5,8.065607051549796
-71.5,221.5,8.0676724284807
-71.5,222.5,8.06962229497273
-71.5,223.5,8.071049179525112
-71.5,224.5,8.072444887126915
-71.5,225.5,8.073827214801875
-71.5,226.5,8.075130257812257
-71.5,227.5,8.076246218031098
-71.5,228.5,8.077180825442666
-71.5,229.5,8.077371378417652
-71.5,230.5,8.077631306830648
-71.5,231.5,8.077744210427335
-71.5,232.5,8.077098508066936
-71.5,233.5,8.075980180285192
-71.5,234.5,8.075341858359408
-71.5,235.5,8.075323187441299
-71.5,236.5,8.075500792854493
-71.5,237.5,8.07556310173696
-71.5,238.5,8.075768907974066
-71.5,239.5,8.075944825142974
-71.5,240.5,8.076167108967772
-71.5,241.5,8.076527518267591
-71.5,242.5,8.076606578342789
-71.5,243.5,8.07663402026184
-71.5,244.5,8.075944492958465
-71.5,245.5,8.075828282192417
