latitude_bin,time,pH,year
0,3.0,8.02704044149059,2015
0,4.0,8.027259496422634,2015
0,5.0,8.028886430793559,2015
0,6.0,8.030008199598193,2015
0,7.0,8.03059189427067,2015
0,8.0,8.032274143763932,2015
0,9.0,8.03445485768218,2015
0,10.0,8.034244304773836,2015
0,11.0,8.034172103257047,2015
0,12.0,8.03411526355498,2015
10,1.0,8.050846790608459,2015
10,2.0,8.048296217121276,2015
10,3.0,8.045435322842437,2015
10,4.0,8.0410960544144,2015
10,5.0,8.040776024378214,2015
10,6.0,8.043471260266102,2015
10,7.0,8.046195663875709,2015
10,8.0,8.049556072605222,2015
10,9.0,8.050466134854801,2015
10,10.0,8.052374678949835,2015
10,11.0,8.05101859110105,2015
10,12.0,8.051762070182894,2015
20,1.0,8.067049774820362,2015
20,2.0,8.06959592072857,2015
20,3.0,8.06776500141084,2015
20,4.0,8.061782709567606,2015
20,5.0,8.054467880206959,2015
20,6.0,8.049763011051965,2015
20,7.0,8.048067658686413,2015
20,8.0,8.04488353484541,2015
20,9.0,8.042684645279886,2015
20,10.0,8.046822264915463,2015
20,11.0,8.05425850035819,2015
20,12.0,8.060922000717989,2015
30,1.0,8.088271985509422,2015
30,2.0,8.092268294670912,2015
30,3.0,8.090498284384479,2015
30,4.0,8.08200090863802,2015
30,5.0,8.064021468763913,2015
30,6.0,8.047590560245071,2015
30,7.0,8.038551798213568,2015
30,8.0,8.033785592125284,2015
30,9.0,8.035352689955385,2015
30,10.0,8.047262000898671,2015
30,11.0,8.062966359104482,2015
30,12.0,8.076774658186203,2015
40,1.0,8.09655041658241,2015
40,2.0,8.096134491414105,2015
40,3.0,8.097645338758566,2015
40,4.0,8.097762798015609,2015
40,5.0,8.08591978334549,2015
40,6.0,8.06154315465745,2015
40,7.0,8.03508514579354,2015
40,8.0,8.024019592911479,2015
40,9.0,8.037123568890818,2015
40,10.0,8.060560746932428,2015
40,11.0,8.080960722017286,2015
40,12.0,8.094564512687588,2015
50,1.0,8.061607871009285,2015
50,2.0,8.057455758159701,2015
50,3.0,8.061501924451695,2015
50,4.0,8.073518338229148,2015
50,5.0,8.08367622315852,2015
50,6.0,8.078649155420424,2015
50,7.0,8.072929487571573,2015
50,8.0,8.064324295894261,2015
50,9.0,8.070112592122175,2015
50,10.0,8.08118534682328,2015
50,11.0,8.081314078094847,2015
50,12.0,8.071116356457887,2015
60,1.0,8.055165039947045,2015
60,2.0,8.060055132983786,2015
60,3.0,8.060002954336973,2015
60,4.0,8.067826646390875,2015
60,5.0,8.10106707774109,2015
60,6.0,8.1156255558332,2015
60,7.0,8.114568771174422,2015
60,8.0,8.109967005878364,2015
60,9.0,8.10671737644176,2015
60,10.0,8.091963336871045,2015
60,11.0,8.068377460358311,2015
60,12.0,8.056748494251758,2015
70,1.0,8.0754655265915,2015
70,2.0,8.07632922241235,2015
70,3.0,8.076422567702345,2015
70,4.0,8.086979674245628,2015
70,5.0,8.122597594934994,2015
70,6.0,8.153260550901397,2015
70,7.0,8.146404805259914,2015
70,8.0,8.139766314195171,2015
70,9.0,8.128309302698607,2015
70,10.0,8.108954435488043,2015
70,11.0,8.090866773406036,2015
70,12.0,8.078571001909893,2015
80,1.0,8.081710171294022,2015
80,2.0,8.080526436991022,2015
80,3.0,8.0842290920876,2015
80,4.0,8.091421527045743,2015
80,5.0,8.1167104760581,2015
80,6.0,8.138462401798169,2015
80,7.0,8.135769369090832,2015
80,8.0,8.127829922552616,2015
80,9.0,8.115559750906217,2015
80,10.0,8.105016611363242,2015
80,11.0,8.103322931349906,2015
80,12.0,8.099044702475076,2015
-80,1.0,,2016
-80,2.0,,2016
-80,3.0,,2016
-80,4.0,,2016
-80,5.0,,2016
-80,6.0,,2016
-80,7.0,,2016
-80,8.0,,2016
-80,9.0,,2016
-80,10.0,,2016
-80,11.0,,2016
-80,12.0,,2016
-70,1.0,8.089180992061628,2016
-70,2.0,8.100246006151972,2016
-70,3.0,8.072490693745603,2016
-70,4.0,8.05470586195732,2016
-70,5.0,8.051737145095634,2016
-70,6.0,8.04981318157683,2016
-70,7.0,8.051732764771124,2016
-70,8.0,8.050375723880157,2016
-70,9.0,8.05097023389051,2016
-70,10.0,8.048533646177024,2016
-70,11.0,8.055772823634308,2016
-70,12.0,8.084532251013064,2016
-60,1.0,8.090986627277719,2016
-60,2.0,8.088572363747172,2016
-60,3.0,8.076259857460803,2016
-60,4.0,8.050144453852289,2016
-60,5.0,8.0460467165153,2016
-60,6.0,8.043841464954584,2016
-60,7.0,8.043448548671005,2016
-60,8.0,8.043014772266796,2016
-60,9.0,8.04722494484108,2016
-60,10.0,8.052720000777043,2016
-60,11.0,8.064619660981512,2016
-60,12.0,8.076835753115809,2016
-50,1.0,8.071387825086651,2016
-50,2.0,8.067117077316105,2016
-50,3.0,8.06025978968317,2016
-50,4.0,8.055069116251419,2016
-50,5.0,8.037489293822798,2016
-50,6.0,8.03326802073687,2016
-50,7.0,8.031863845663182,2016
-50,8.0,8.040284325787749,2016
-50,9.0,8.045936733001552,2016
-50,10.0,8.051177041798175,2016
-50,11.0,8.059872322209165,2016
-50,12.0,8.066730052582264,2016
-40,1.0,8.07782240668961,2016
-40,2.0,8.075358245677572,2016
-40,3.0,8.073691568862264,2016
-40,4.0,8.07170293763135,2016
-40,5.0,8.06506893530045,2016
-40,6.0,8.060703635445202,2016
-40,7.0,8.057288200751827,2016
-40,8.0,8.057348312225573,2016
-40,9.0,8.059249735915328,2016
-40,10.0,8.066033230195844,2016
-40,11.0,8.072123238084675,2016
-40,12.0,8.07689969335355,2016
-30,1.0,8.058557923701619,2016
-30,2.0,8.056476638408927,2016
-30,3.0,8.059112635948688,2016
-30,4.0,8.069633319947393,2016
-30,5.0,8.079387115885124,2016
-30,6.0,8.083950406308894,2016
-30,7.0,8.08483850164827,2016
-30,8.0,8.084311502457194,2016
-30,9.0,8.08478727609163,2016
-30,10.0,8.083956372772416,2016
-30,11.0,8.077009374277015,2016
-30,12.0,8.067054550063977,2016
-20,1.0,8.046646114906013,2016
-20,2.0,8.04510259960228,2016
-20,3.0,8.04792374602997,2016
-20,4.0,8.05653915536457,2016
-20,5.0,8.065101564354647,2016
-20,6.0,8.07685595373266,2016
-20,7.0,8.08056245214643,2016
-20,8.0,8.08387052198109,2016
-20,9.0,8.08159750013388,2016
-20,10.0,8.07410353234626,2016
-20,11.0,8.064006690661413,2016
-20,12.0,8.052529994126338,2016
-10,1.0,8.047371763085723,2016
-10,2.0,8.044985176010295,2016
-10,3.0,8.044530230109121,2016
-10,4.0,8.047581979170428,2016
-10,5.0,8.051032232422003,2016
-10,6.0,8.05732171475873,2016
-10,7.0,8.06231547166616,2016
-10,8.0,8.065053004944295,2016
-10,9.0,8.063863483335048,2016
-10,10.0,8.06155554680496,2016
-10,11.0,8.056176196082157,2016
-10,12.0,8.051465272814486,2016
0,1.0,8.03277190523127,2016
0,2.0,8.033340527890923,2016
0,3.0,8.030273157142593,2016
0,4.0,8.027788198543107,2016
0,5.0,8.024771532929712,2016
0,6.0,8.024623534511589,2016
0,7.0,8.024753555577107,2016
0,8.0,8.023982186702865,2016
0,9.0,8.024732596074369,2016
0,10.0,8.021885820093411,2016
0,11.0,8.020989180581756,2016
0,12.0,8.022715221628912,2016
10,1.0,8.052180660784874,2016
10,2.0,8.049690279589496,2016
10,3.0,8.04515512592783,2016
10,4.0,8.03877401371664,2016
10,5.0,8.037238337415477,2016
10,6.0,8.039149154298723,2016
10,7.0,8.041935410676993,2016
10,8.0,8.044509653953668,2016
10,9.0,8.045470880403734,2016
10,10.0,8.046284529739038,2016
10,11.0,8.046257593574541,2016
10,12.0,8.046944430132914,2016
20,1.0,8.065989443193827,2016
20,2.0,8.068295184778256,2016
20,3.0,8.064757042907065,2016
20,4.0,8.058602781845075,2016
20,5.0,8.050827798462098,2016
20,6.0,8.045246094108212,2016
20,7.0,8.043620673660035,2016
20,8.0,8.04342730359415,2016
20,9.0,8.044270221954019,2016
20,10.0,8.048794870204677,2016
20,11.0,8.054865622428744,2016
20,12.0,8.061014139023152,2016
30,1.0,8.084225033902806,2016
30,2.0,8.08812983243495,2016
30,3.0,8.087885437106635,2016
30,4.0,8.078856901673982,2016
30,5.0,8.062249645007423,2016
30,6.0,8.045456449588459,2016
30,7.0,8.037953580977366,2016
30,8.0,8.036606640229774,2016
30,9.0,8.038903863773173,2016
30,10.0,8.04710536643595,2016
30,11.0,8.061974182945878,2016
30,12.0,8.075902784885036,2016
40,1.0,8.095322516712244,2016
40,2.0,8.094780498293042,2016
40,3.0,8.095756343622595,2016
40,4.0,8.094960228153235,2016
40,5.0,8.083576431771178,2016
40,6.0,8.063569516949418,2016
40,7.0,8.037556863246062,2016
40,8.0,8.02695200092428,2016
40,9.0,8.033517076376212,2016
40,10.0,8.05623295610719,2016
40,11.0,8.080105966895434,2016
40,12.0,8.092397331309826,2016
50,1.0,8.060589480332842,2016
50,2.0,8.055480399291197,2016
50,3.0,8.056474303181025,2016
50,4.0,8.068747929045292,2016
50,5.0,8.078985771059642,2016
50,6.0,8.077715438751126,2016
50,7.0,8.070618236273134,2016
50,8.0,8.06051499170442,2016
50,9.0,8.065709518697899,2016
50,10.0,8.077554861150244,2016
50,11.0,8.072506829746892,2016
50,12.0,8.063718318085835,2016
60,1.0,8.052017518445208,2016
60,2.0,8.054354162881985,2016
60,3.0,8.055988226092142,2016
60,4.0,8.063561518841192,2016
60,5.0,8.100062730518719,2016
60,6.0,8.106771790639646,2016
60,7.0,8.106108249833817,2016
60,8.0,8.112036561784954,2016
60,9.0,8.107740044368281,2016
60,10.0,8.088950184472766,2016
60,11.0,8.069336163420163,2016
60,12.0,8.053687786308114,2016
70,1.0,8.07428820473937,2016
70,2.0,8.075697057872226,2016
70,3.0,8.078899415849511,2016
70,4.0,8.091193535640596,2016
70,5.0,8.125781975611664,2016
70,6.0,8.147885617766418,2016
70,7.0,8.144915337780077,2016
70,8.0,8.136600623963288,2016
70,9.0,8.126581093839803,2016
70,10.0,8.10667357013552,2016
70,11.0,8.08737284679567,2016
70,12.0,8.074850760623244,2016
80,1.0,8.078713635483671,2016
80,2.0,8.078308107802854,2016
80,3.0,8.08184742972379,2016
80,4.0,8.088902474998408,2016
80,5.0,8.115383615936494,2016
80,6.0,8.137143550523165,2016
80,7.0,8.128579523092126,2016
80,8.0,8.121302949882656,2016
80,9.0,8.111428098708156,2016
80,10.0,8.103317082696602,2016
80,11.0,8.101577747383203,2016
80,12.0,8.09858084286862,2016
-80,1.0,,2017
-80,2.0,,2017
-80,3.0,,2017
-80,4.0,,2017
-80,5.0,,2017
-80,6.0,,2017
-80,7.0,,2017
-80,8.0,,2017
-80,9.0,,2017
-80,10.0,,2017
-80,11.0,,2017
-80,12.0,,2017
-70,1.0,8.102278905826227,2017
-70,2.0,8.100737045943303,2017
-70,3.0,8.080979483824715,2017
-70,4.0,8.060021215232059,2017
-70,5.0,8.054777960922367,2017
-70,6.0,8.051924751578058,2017
-70,7.0,8.052112237914526,2017
-70,8.0,8.051042704932227,2017
-70,9.0,8.052545525865842,2017
-70,10.0,8.048794363151938,2017
-70,11.0,8.055525588204443,2017
-70,12.0,8.07862174570891,2017
-60,1.0,8.080574749934398,2017
-60,2.0,8.07563178513179,2017
-60,3.0,8.071078004197851,2017
-60,4.0,8.051683673368313,2017
-60,5.0,8.045976559498863,2017
-60,6.0,8.043459321686726,2017
-60,7.0,8.042699215021866,2017
-60,8.0,8.04207726397017,2017
-60,9.0,8.04621224721756,2017
-60,10.0,8.050082885469612,2017
-60,11.0,8.060884932245488,2017
-60,12.0,8.077498238641127,2017
-50,1.0,8.063345891625406,2017
-50,2.0,8.06156610223471,2017
-50,3.0,8.059717502091576,2017
-50,4.0,8.054411432400618,2017
-50,5.0,8.035960012773112,2017
-50,6.0,8.033191615856891,2017
-50,7.0,8.031401842828226,2017
-50,8.0,8.039206614863991,2017
-50,9.0,8.04688278298931,2017
-50,10.0,8.049834406039174,2017
-50,11.0,8.057515363470294,2017
-50,12.0,8.06321676394009,2017
-40,1.0,8.075189094553583,2017
-40,2.0,8.075406856415741,2017
-40,3.0,8.07353089653755,2017
-40,4.0,8.072651811803583,2017
-40,5.0,8.066396940217391,2017
-40,6.0,8.05930005352223,2017
-40,7.0,8.057122275692763,2017
-40,8.0,8.059352936208235,2017
-40,9.0,8.058637570980885,2017
-40,10.0,8.062080276882645,2017
-40,11.0,8.069093658535209,2017
-40,12.0,8.074928384272672,2017
-30,1.0,8.056434735951232,2017
-30,2.0,8.052097880090253,2017
-30,3.0,8.057027636500093,2017
-30,4.0,8.068279955491928,2017
-30,5.0,8.079052101891445,2017
-30,6.0,8.081861876102105,2017
-30,7.0,8.083039415457966,2017
-30,8.0,8.083548900683763,2017
-30,9.0,8.08313700528031,2017
-30,10.0,8.081219196386776,2017
-30,11.0,8.073409429706327,2017
-30,12.0,8.061276106204438,2017
-20,1.0,8.04119351489021,2017
-20,2.0,8.040481827950101,2017
-20,3.0,8.045075804054559,2017
-20,4.0,8.054840321972154,2017
-20,5.0,8.067573254784936,2017
-20,6.0,8.075829018855009,2017
-20,7.0,8.081742166164952,2017
-20,8.0,8.082878878453629,2017
-20,9.0,8.082635614436937,2017
-20,10.0,8.075246983488684,2017
-20,11.0,8.063160523790836,2017
-20,12.0,8.0530171813476,2017
-10,1.0,8.04696004249442,2017
-10,2.0,8.04719516359652,2017
-10,3.0,8.04658182290986,2017
-10,4.0,8.049353650710735,2017
-10,5.0,8.055855691800959,2017
-10,6.0,8.061222248421066,2017
-10,7.0,8.064460859887093,2017
-10,8.0,8.065557014692832,2017
-10,9.0,8.066119217277313,2017
-10,10.0,8.061255508866445,2017
-10,11.0,8.055481204688506,2017
-10,12.0,8.050002458727148,2017
0,1.0,8.022232646750062,2017
0,2.0,8.022366505541155,2017
0,3.0,8.021487324000514,2017
0,4.0,8.024027271880652,2017
0,5.0,8.025407597917916,2017
0,6.0,8.024239213292379,2017
0,7.0,8.025395276507236,2017
0,8.0,8.02448435506612,2017
0,9.0,8.022276769771555,2017
0,10.0,8.020254140029826,2017
0,11.0,8.020187804330714,2017
0,12.0,8.020747309634157,2017
10,1.0,8.04603396529889,2017
10,2.0,8.04312859568142,2017
10,3.0,8.039722425991982,2017
10,4.0,8.035376170348224,2017
10,5.0,8.034837611975572,2017
10,6.0,8.037035826163958,2017
10,7.0,8.040937472105734,2017
10,8.0,8.04184699515733,2017
10,9.0,8.043010780302666,2017
10,10.0,8.04483504178027,2017
10,11.0,8.045998306392521,2017
10,12.0,8.045145340281145,2017
20,1.0,8.06476295825389,2017
20,2.0,8.066927843183024,2017
20,3.0,8.06484411753131,2017
20,4.0,8.058016978255294,2017
20,5.0,8.05021395100553,2017
20,6.0,8.045624313244145,2017
20,7.0,8.045176439772328,2017
20,8.0,8.042222004035485,2017
20,9.0,8.042843409650816,2017
20,10.0,8.046192826706271,2017
20,11.0,8.051959991181453,2017
20,12.0,8.059839954912032,2017
30,1.0,8.0842146216106,2017
30,2.0,8.087810901052464,2017
30,3.0,8.086114077115061,2017
30,4.0,8.076965960654496,2017
30,5.0,8.061560322475145,2017
30,6.0,8.04345628907007,2017
30,7.0,8.03504538948159,2017
30,8.0,8.031725926213644,2017
30,9.0,8.033677754884117,2017
30,10.0,8.046242900010641,2017
30,11.0,8.061109307861338,2017
30,12.0,8.074537007567141,2017
40,1.0,8.093881453129269,2017
40,2.0,8.093524529580655,2017
40,3.0,8.093807534762973,2017
40,4.0,8.09348867009953,2017
40,5.0,8.082234679696995,2017
40,6.0,8.058095164411274,2017
40,7.0,8.031356612509093,2017
40,8.0,8.02010426369729,2017
40,9.0,8.031921326120742,2017
40,10.0,8.055291417384812,2017
40,11.0,8.076897080675048,2017
40,12.0,8.090570608962427,2017
50,1.0,8.05612014603712,2017
50,2.0,8.051661685677901,2017
50,3.0,8.055096244286862,2017
50,4.0,8.070397709607304,2017
50,5.0,8.078144640996147,2017
50,6.0,8.077845120751814,2017
50,7.0,8.070465961287548,2017
50,8.0,8.062290680404782,2017
50,9.0,8.066807935052044,2017
50,10.0,8.074753983104621,2017
50,11.0,8.074932304933826,2017
50,12.0,8.065627185592504,2017
60,1.0,8.049842703026194,2017
60,2.0,8.05511455998345,2017
60,3.0,8.057600765192717,2017
60,4.0,8.065354997958197,2017
60,5.0,8.090829352816987,2017
60,6.0,8.106250999468541,2017
60,7.0,8.102500764584056,2017
60,8.0,8.101281384359217,2017
60,9.0,8.097159480599027,2017
60,10.0,8.082937572635377,2017
60,11.0,8.063091105529008,2017
60,12.0,8.054582671850849,2017
70,1.0,8.071019586833051,2017
70,2.0,8.071017436189932,2017
70,3.0,8.073073337345722,2017
70,4.0,8.083682689262725,2017
70,5.0,8.119941637675637,2017
70,6.0,8.141109942538042,2017
70,7.0,8.141894800421172,2017
70,8.0,8.134708804227714,2017
70,9.0,8.126267502405218,2017
70,10.0,8.108477763196083,2017
70,11.0,8.084661923591145,2017
70,12.0,8.076155055506721,2017
80,1.0,8.074682083405982,2017
80,2.0,8.074484444672379,2017
80,3.0,8.07990248208223,2017
80,4.0,8.088213623571038,2017
80,5.0,8.108339600641331,2017
80,6.0,8.133332285422465,2017
80,7.0,8.129309693425888,2017
80,8.0,8.122385021454624,2017
80,9.0,8.111307654179267,2017
80,10.0,8.101607578280056,2017
80,11.0,8.098440229522131,2017
80,12.0,8.096803719725521,2017
-80,1.0,,2018
-80,2.0,,2018
-80,3.0,,2018
-80,4.0,,2018
-80,5.0,,2018
-80,6.0,,2018
-80,7.0,,2018
-80,8.0,,2018
-80,9.0,,2018
-80,10.0,,2018
-80,11.0,,2018
-80,12.0,,2018
-70,1.0,8.089628905786304,2018
-70,2.0,8.092035160858883,2018
-70,3.0,8.075418281237498,2018
-70,4.0,8.055095213976964,2018
-70,5.0,8.053222077620775,2018
-70,6.0,8.050295640879083,2018
-70,7.0,8.0520362619071,2018
-70,8.0,8.051464961009522,2018
-70,9.0,8.050758218566322,2018
-70,10.0,8.048122816644831,2018
-70,11.0,8.055729078707603,2018
-70,12.0,8.070449970327754,2018
-60,1.0,8.082105823998816,2018
-60,2.0,8.077849649907812,2018
-60,3.0,8.071817009462103,2018
-60,4.0,8.0512723786706,2018
-60,5.0,8.045357696790958,2018
-60,6.0,8.042935721830817,2018
-60,7.0,8.042116265469735,2018
-60,8.0,8.041810066352685,2018
-60,9.0,8.046250607160097,2018
-60,10.0,8.049078155949129,2018
-60,11.0,8.058724359438495,2018
-60,12.0,8.074349454107331,2018
-50,1.0,8.064065171216583,2018
-50,2.0,8.061688414844234,2018
-50,3.0,8.058788273281554,2018
-50,4.0,8.05456449361292,2018
-50,5.0,8.0350101432102,2018
-50,6.0,8.032221169368775,2018
-50,7.0,8.030284969690243,2018
-50,8.0,8.037974256903418,2018
-50,9.0,8.043855053683224,2018
-50,10.0,8.046375757486837,2018
-50,11.0,8.05398451158593,2018
-50,12.0,8.063703373433317,2018
-40,1.0,8.074841963193267,2018
-40,2.0,8.072489569103434,2018
-40,3.0,8.071271388607048,2018
-40,4.0,8.068692765305656,2018
-40,5.0,8.063700146978265,2018
-40,6.0,8.057553849365755,2018
-40,7.0,8.053570232301624,2018
-40,8.0,8.055262237524875,2018
-40,9.0,8.05487096935059,2018
-40,10.0,8.058415872184636,2018
-40,11.0,8.067822706506826,2018
-40,12.0,8.074509450261132,2018
-30,1.0,8.052509543873656,2018
-30,2.0,8.048806413321179,2018
-30,3.0,8.05432357055058,2018
-30,4.0,8.064308902825063,2018
-30,5.0,8.073521284553419,2018
-30,6.0,8.078558483193936,2018
-30,7.0,8.079777972872032,2018
-30,8.0,8.07936878719023,2018
-30,9.0,8.079529875992868,2018
-30,10.0,8.078774730497797,2018
-30,11.0,8.07094320694006,2018
-30,12.0,8.059821927671683,2018
-20,1.0,8.044561999585474,2018
-20,2.0,8.040808102351459,2018
-20,3.0,8.044653891144245,2018
-20,4.0,8.052672712417658,2018
-20,5.0,8.062644712582717,2018
-20,6.0,8.07370923932667,2018
-20,7.0,8.078761157617032,2018
-20,8.0,8.07984844751099,2018
-20,9.0,8.079345070164521,2018
-20,10.0,8.071881876908058,2018
-20,11.0,8.058785413207076,2018
-20,12.0,8.04835570668837,2018
-10,1.0,8.047896459181343,2018
-10,2.0,8.046316249187491,2018
-10,3.0,8.046276594665667,2018
-10,4.0,8.048822131016264,2018
-10,5.0,8.05426365526903,2018
-10,6.0,8.060356575138982,2018
-10,7.0,8.063222919074455,2018
-10,8.0,8.06341875022824,2018
-10,9.0,8.062282966916506,2018
-10,10.0,8.059615426085458,2018
-10,11.0,8.054237700474813,2018
-10,12.0,8.049212825270361,2018
0,1.0,8.020087396902195,2018
0,2.0,8.020780088769829,2018
0,3.0,8.02049931923101,2018
0,4.0,8.020859967699224,2018
0,5.0,8.022161208193664,2018
0,6.0,8.022294121771854,2018
0,7.0,8.024039190761105,2018
0,8.0,8.024012346975649,2018
0,9.0,8.023199208470164,2018
0,10.0,8.023193399209772,2018
0,11.0,8.022826299305265,2018
0,12.0,8.025066846081577,2018
10,1.0,8.043331248891503,2018
10,2.0,8.038955960527142,2018
10,3.0,8.036095362170958,2018
10,4.0,8.034417557340344,2018
10,5.0,8.035299266273265,2018
10,6.0,8.038314957334899,2018
10,7.0,8.040236572257397,2018
10,8.0,8.04267852945365,2018
10,9.0,8.044092469442628,2018
10,10.0,8.044694823684681,2018
10,11.0,8.045297621206622,2018
10,12.0,8.04577850928608,2018
20,1.0,8.063192417498971,2018
20,2.0,8.0659502494867,2018
20,3.0,8.063522371420488,2018
20,4.0,8.057082298927192,2018
20,5.0,8.05013914005537,2018
20,6.0,8.047233680468477,2018
20,7.0,8.04596908669309,2018
20,8.0,8.04374046886502,2018
20,9.0,8.045596716664733,2018
20,10.0,8.047264353415155,2018
20,11.0,8.052109041751333,2018
20,12.0,8.05900974832746,2018
30,1.0,8.082391091736461,2018
30,2.0,8.08599982718342,2018
30,3.0,8.085638823401252,2018
30,4.0,8.077315630392109,2018
30,5.0,8.061330466393498,2018
30,6.0,8.044891002083853,2018
30,7.0,8.038463112925976,2018
30,8.0,8.034436337691702,2018
30,9.0,8.036562253059193,2018
30,10.0,8.045662448390464,2018
30,11.0,8.058714156080514,2018
30,12.0,8.0723588071191,2018
40,1.0,8.090423428976031,2018
40,2.0,8.091132660704417,2018
40,3.0,8.093740369103699,2018
40,4.0,8.092692088174346,2018
40,5.0,8.07618749964013,2018
40,6.0,8.049981207766015,2018
40,7.0,8.029727697813835,2018
40,8.0,8.01919270464808,2018
40,9.0,8.027844820045043,2018
40,10.0,8.05254523421778,2018
40,11.0,8.074731282038373,2018
40,12.0,8.088534766191323,2018
50,1.0,8.055059243574377,2018
50,2.0,8.052246713962221,2018
50,3.0,8.05428039009077,2018
50,4.0,8.06672175791085,2018
50,5.0,8.078730504553347,2018
50,6.0,8.076639200698462,2018
50,7.0,8.066562951590939,2018
50,8.0,8.056210585583257,2018
50,9.0,8.061023671160944,2018
50,10.0,8.071409289347978,2018
50,11.0,8.075749164267881,2018
50,12.0,8.066146300668947,2018
60,1.0,8.048564691156127,2018
60,2.0,8.050837374252204,2018
60,3.0,8.055141051147467,2018
60,4.0,8.061307123841452,2018
60,5.0,8.085242105743081,2018
60,6.0,8.102501592625803,2018
60,7.0,8.105673649593967,2018
60,8.0,8.102884837219154,2018
60,9.0,8.09775163792433,2018
60,10.0,8.083486309838879,2018
60,11.0,8.066474656393659,2018
60,12.0,8.056586820988766,2018
70,1.0,8.069118386545147,2018
70,2.0,8.068057634746234,2018
70,3.0,8.073431643592905,2018
70,4.0,8.093794372886475,2018
70,5.0,8.115118983068351,2018
70,6.0,8.141300030460926,2018
70,7.0,8.138790057213143,2018
70,8.0,8.130646455313641,2018
70,9.0,8.120388061978504,2018
70,10.0,8.100419713177395,2018
70,11.0,8.087538965264203,2018
70,12.0,8.076105620888184,2018
80,1.0,8.07451632944762,2018
80,2.0,8.07301912154841,2018
80,3.0,8.074957559360472,2018
80,4.0,8.083837003217413,2018
80,5.0,8.10884176928365,2018
80,6.0,8.131022468863765,2018
80,7.0,8.124524346441223,2018
80,8.0,8.116674046658789,2018
80,9.0,8.105541109533112,2018
80,10.0,8.099482118590588,2018
80,11.0,8.09753125430218,2018
80,12.0,8.095574370705359,2018
-80,1.0,,2019
-80,2.0,,2019
-80,3.0,,2019
-80,4.0,,2019
-80,5.0,,2019
-80,6.0,,2019
-80,7.0,,2019
-80,8.0,,2019
-80,9.0,,2019
-80,10.0,,2019
-80,11.0,,2019
-80,12.0,,2019
-70,1.0,8.085694872676081,2019
-70,2.0,8.088460973812214,2019
-70,3.0,8.076199625997765,2019
-70,4.0,8.054184590524587,2019
-70,5.0,8.05169705428864,2019
-70,6.0,8.04882677912571,2019
-70,7.0,8.050176319672921,2019
-70,8.0,8.049383181862021,2019
-70,9.0,8.049158792601126,2019
-70,10.0,8.047976330386273,2019
-70,11.0,8.05593633535256,2019
-70,12.0,8.073516470764151,2019
-60,1.0,8.08433830636236,2019
-60,2.0,8.081498084920193,2019
-60,3.0,8.073640335198611,2019
-60,4.0,8.050349562242015,2019
-60,5.0,8.045459395869718,2019
-60,6.0,8.042530682188662,2019
-60,7.0,8.041903206734654,2019
-60,8.0,8.041427890265991,2019
-60,9.0,8.04557135988856,2019
-60,10.0,8.049397542902371,2019
-60,11.0,8.063202334715097,2019
-60,12.0,8.083941674371918,2019
-50,1.0,8.065928037560937,2019
-50,2.0,8.063412360076269,2019
-50,3.0,8.057899135134866,2019
-50,4.0,8.052618012787944,2019
-50,5.0,8.033600220801778,2019
-50,6.0,8.030634461332404,2019
-50,7.0,8.029496416621086,2019
-50,8.0,8.036746770379812,2019
-50,9.0,8.043534052830296,2019
-50,10.0,8.047287602522925,2019
-50,11.0,8.058862611660793,2019
-50,12.0,8.067918239997985,2019
-40,1.0,8.073009503219177,2019
-40,2.0,8.072531527051261,2019
-40,3.0,8.069512911506694,2019
-40,4.0,8.066055279172254,2019
-40,5.0,8.062172278564594,2019
-40,6.0,8.055514760858822,2019
-40,7.0,8.052244611247922,2019
-40,8.0,8.051662500697374,2019
-40,9.0,8.051579213545716,2019
-40,10.0,8.056605241114704,2019
-40,11.0,8.0671136519374,2019
-40,12.0,8.07486387659454,2019
-30,1.0,8.050494707083548,2019
-30,2.0,8.048511051571726,2019
-30,3.0,8.053578649279482,2019
-30,4.0,8.063937625158905,2019
-30,5.0,8.073017629690966,2019
-30,6.0,8.077454373925285,2019
-30,7.0,8.075610420518142,2019
-30,8.0,8.075732660159375,2019
-30,9.0,8.076389446420963,2019
-30,10.0,8.075697750025887,2019
-30,11.0,8.069744259607468,2019
-30,12.0,8.061221964444211,2019
-20,1.0,8.039672099895702,2019
-20,2.0,8.036066854756818,2019
-20,3.0,8.042860075965674,2019
-20,4.0,8.05054909680326,2019
-20,5.0,8.0609757405304,2019
-20,6.0,8.07198158909784,2019
-20,7.0,8.076266197433855,2019
-20,8.0,8.077633718342156,2019
-20,9.0,8.077248463053172,2019
-20,10.0,8.068899945996298,2019
-20,11.0,8.056306478090038,2019
-20,12.0,8.047869207935802,2019
-10,1.0,8.04675830761269,2019
-10,2.0,8.042114365724764,2019
-10,3.0,8.04271497781351,2019
-10,4.0,8.044416526818521,2019
-10,5.0,8.050756633794862,2019
-10,6.0,8.057239334006674,2019
-10,7.0,8.059778774384208,2019
-10,8.0,8.060389985694922,2019
-10,9.0,8.060964111952474,2019
-10,10.0,8.056503312436847,2019
-10,11.0,8.049951588212297,2019
-10,12.0,8.044822445084522,2019
0,1.0,8.024561624574783,2019
0,2.0,8.024244435315723,2019
0,3.0,8.023335403216285,2019
0,4.0,8.023729110074926,2019
0,5.0,8.02346329756283,2019
